DQ,CQ,156
FW,HG,440
M,IB,844
FJ,DG,16
JH,HF,477
CY,HP,726
E,BH,888
AG,GA,507
FC,IG,863
CP,AJ,103
ET,GG,816
HC,DR,440
F,E,584
CM,CO,744
JV,FD,344
DE,CI,408
BH,JW,996
AV,DK,92
AC,CQ,958
AQ,M,279
IZ,FG,512
GT,JI,695
CZ,GL,264
I,BT,726
IQ,HL,194
DZ,GB,63
IR,HA,537
BD,AJ,180
JJ,CF,147
CR,DZ,100
EY,HZ,253
EW,BU,104
IQ,KM,661
Z,GH,421
IH,ES,433
GE,JY,891
IC,GG,469
FZ,BE,138
IS,JW,216
FT,GA,480
IN,KF,907
GC,IG,720
HR,FD,999
IS,AI,72
IQ,KD,170
CT,GL,730
CA,C,778
CN,HE,679
P,FB,32
KH,DN,449
GO,JK,357
BB,IX,467
BJ,FB,841
AB,S,635
JA,FW,847
CZ,IY,219
BU,KB,74
IB,AI,507
HS,DF,68
C,FD,272
EE,IJ,267
EO,CM,384
HE,JM,356
HB,EN,596
FM,KC,247
EE,HO,51
EK,EY,356
AJ,BR,843
JR,L,453
AC,BG,975
JM,FI,190
AL,EN,459
DK,FZ,90
DE,HI,420
BA,IQ,501
FS,JP,437
BH,O,143
DE,P,72
DN,IY,759
BP,EC,112
FI,IS,448
IN,AO,560
CB,FG,762
IU,ET,13
JG,BL,94
GD,FZ,276
HI,HT,762
GV,AR,74
DW,CU,179
EW,DW,981
GE,FO,673
BL,JK,703
EM,DO,165
HW,CU,797
AG,CX,595
D,W,483
KN,FS,432
ID,IO,745
AY,IL,920
EE,O,770
EI,HF,172
GQ,HI,605
AF,GH,260
JD,HZ,926
FX,Y,284
JU,HO,242
T,JJ,247
JJ,EQ,334
IY,AJ,464
GY,HU,77
FD,DN,652
JW,CC,39
HN,BZ,793
ET,Y,509
DE,BZ,714
AZ,GI,401
CH,AV,142
IB,JP,745
M,JM,544
W,FH,246
KA,EK,451
KE,AY,227
GA,IW,37
CJ,EE,795
JI,AY,126
EA,HN,504
GN,BC,801
KN,IR,839
EC,DM,274
DW,GF,31
CX,IG,815
AS,GO,83
EU,JA,99
AZ,DA,647
DO,EY,985
Z,V,670
JP,S,347
FN,DS,544
DW,BB,529
JB,AP,566
FF,IF,606
KN,FA,309
IZ,GN,251
DP,AM,478
EL,BZ,835
EC,HO,965
U,S,326
IR,FF,989
HI,JJ,97
FV,GD,848
JL,JI,274
FX,FR,779
D,JA,377
FM,CT,415
GL,AE,84
KJ,FN,572
DU,FM,619
CR,DS,288
EZ,C,765
T,JY,376
EK,M,467
HP,EC,471
BU,CC,680
EU,HS,249
HL,JX,732
IW,CS,145
EB,A,79
GS,BJ,121
AS,CI,347
HF,B,418
M,F,34
CO,BV,949
R,IQ,227
EX,FF,937
JW,GE,149
IB,AG,742
CH,CG,309
CR,J,130
KJ,GX,737
GN,FF,762
BC,FA,850
DA,V,17
JN,FT,740
BB,IO,479
CW,IY,890
FJ,HD,418
BC,GF,339
DX,EX,761
GW,EK,61
L,DV,512
AG,GN,970
JC,GM,508
BC,GC,275
AN,CZ,330
FY,JE,490
HD,EX,244
CL,FK,473
IL,P,445
EG,GD,854
GR,KK,602
G,AJ,984
HN,EF,116
CY,FS,335
DG,AH,98
FR,HN,318
AL,EQ,351
DN,EY,558
S,FQ,924
HR,GG,808
AH,CL,73
U,CM,75
CE,KJ,78
BL,DR,973
KL,HL,757
JU,BQ,852
KD,HR,482
JA,HT,924
FW,IS,836
GL,CX,856
GF,HY,408
GU,IH,496
GA,EO,939
IG,AG,814
IB,BS,537
JH,IW,92
DH,CB,285
BM,GM,261
HZ,EO,550
IX,FW,79
T,AK,159
AY,KB,422
A,BR,527
JA,GS,282
FZ,W,402
GG,HS,353
CR,HU,170
DG,EJ,429
FH,CL,780
KK,DU,26
FM,FT,323
KJ,EV,690
KD,JN,366
FV,GF,937
DQ,I,363
DF,BD,672
IQ,JA,28
HO,HR,718
HL,BJ,419
GJ,BC,30
DI,GP,515
KK,EJ,671
FD,DC,343
FV,T,17
EC,CX,587
JY,N,630
KF,BU,374
BG,IX,594
GQ,GU,811
GL,JQ,70
FC,AS,430
IU,DS,109
EP,I,394
JT,KM,430
DG,IR,669
F,FY,901
DW,BH,951
FK,EM,36
JC,Q,411
HE,DG,385
CE,BO,662
FB,DU,805
X,CA,794
GD,CI,149
HE,F,760
AC,IP,74
DW,HW,336
AI,BE,201
GA,BN,812
FA,CJ,25
HK,JZ,696
HR,JS,917
AH,BK,391
HG,DV,159
FL,KG,137
N,L,569
AS,KJ,474
BH,HF,468
HX,IN,75
AB,FN,779
JT,FX,423
DG,IX,862
BJ,AY,161
JX,HC,157
EN,EA,791
E,DP,761
BB,FD,268
HW,IX,862
DR,G,433
KG,IU,146
JU,D,914
JU,KG,273
Q,GS,484
FD,IA,499
AU,IT,444
JM,FC,320
KK,EQ,178
Q,FH,840
CF,JT,494
HH,HW,848
DJ,CV,837
FW,AS,908
AP,KH,695
JS,DP,947
FE,GS,568
AG,EB,272
HX,GK,274
U,KG,944
GV,FO,106
CK,BY,574
AE,HP,342
HT,GU,892
AQ,HO,301
BK,JM,851
DW,BG,719
BD,GX,160
EO,HX,36
EN,CD,992
IK,IR,344
AO,BY,245
EI,FA,326
HV,BM,374
FS,IU,195
GY,AB,522
FL,GV,329
IU,FQ,349
FV,BQ,814
AQ,GN,674
FM,HB,539
DB,Y,440
Q,EX,942
IZ,KA,194
DW,BX,956
AD,FM,290
DJ,AX,808
CI,KB,104
DW,BZ,548
EZ,IN,45
U,GL,587
CS,ID,66
GI,GY,434
GB,HI,362
FC,BX,596
EL,ES,50
JJ,BP,40
R,GY,408
EH,JU,662
FD,JA,522
JN,E,275
FE,GC,537
FF,BQ,706
GO,GP,945
DH,L,216
BU,AO,494
CK,EB,755
E,GJ,468
CC,IB,210
EO,BS,915
BK,CX,263
EG,M,515
AG,CV,971
GU,KM,827
IS,CT,458
EF,KF,408
FV,JT,735
IU,IN,465
FG,EY,361
N,IF,523
FX,AD,339
U,HK,182
DQ,GQ,126
JC,IW,106
DL,HR,514
GZ,JE,979
EE,GN,790
CO,CB,251
FD,EB,318
AS,GI,111
HN,AY,321
DC,IO,306
KG,T,539
Q,IW,157
FX,BA,931
CK,JO,97
CF,HS,943
AJ,P,577
HH,GI,738
CU,EJ,578
F,EB,992
AA,DX,667
AD,GY,751
L,FJ,922
CY,BR,858
ED,JR,834
IX,DA,782
AR,II,121
AL,DV,353
DJ,GG,631
GS,JI,220
J,BP,401
FQ,CU,76
Q,GR,103
EB,GH,395
DF,HQ,408
KA,AF,394
GZ,DY,271
CL,II,273
GW,HV,649
B,HD,877
FA,CD,61
GG,GQ,497
JI,JA,426
CJ,KA,270
CA,CQ,628
CV,HG,703
AY,DN,707
AD,BB,781
JT,EC,760
JB,KA,923
FR,EL,877
W,JU,165
HK,GF,412
FY,BT,493
HA,AD,101
AY,S,376
FV,IF,528
BB,JU,453
IJ,AX,77
KD,DM,430
HN,A,707
HA,CU,410
AT,AA,162
BA,BK,677
GU,II,678
KE,CO,346
HW,BQ,294
IE,IS,821
GB,A,147
CA,AC,623
AY,KN,631
HO,FJ,627
IT,JK,627
DX,JN,175
CD,CF,430
FU,EA,763
CZ,A,846
HZ,JB,765
DG,KC,413
DL,JF,697
HS,DA,684
BP,KL,43
KI,GK,998
EA,FM,492
KF,DM,327
AA,JW,50
GL,BK,704
GK,E,299
DQ,HY,616
JS,HV,808
IQ,CI,972
GB,L,925
BK,DX,897
S,GR,489
JW,DM,992
IC,HN,847
AB,AP,811
R,CJ,844
HG,CK,756
HX,IT,636
CE,KE,789
DD,BO,380
IN,AS,835
AO,BR,725
DI,Z,677
GW,AM,650
AV,CY,190
GD,BE,65
IQ,FR,362
CZ,IE,460
CP,EO,729
EC,AY,697
FU,HK,513
CR,EW,583
EQ,BA,131
HT,EG,125
GU,JU,195
IC,AX,545
FR,JE,159
AN,DJ,761
R,DT,181
BF,EN,441
IU,FZ,607
V,GN,970
N,FO,271
GO,JC,175
BZ,FR,862
GQ,JZ,740
GK,HZ,305
AM,GJ,465
HW,JI,522
DS,BN,325
IC,JO,275
CE,HF,249
JV,GB,194
JB,JK,623
AL,EH,777
AM,IT,974
IM,IZ,726
AB,BE,524
HW,ET,299
HV,GE,361
FZ,CW,138
FE,KL,280
DD,HT,314
HS,BQ,542
DK,L,593
HG,JY,228
BA,KF,76
EO,CB,803
AK,IK,950
EG,JQ,80
AH,HM,453
FB,CQ,778
KA,FJ,377
IW,EE,702
AL,DY,818
CI,CR,198
IV,AD,528
GB,CC,159
FZ,BM,414
AA,AM,593
AM,GZ,246
IO,BV,155
GD,FP,937
HX,FI,40
IF,AS,408
IB,IM,724
IQ,IY,940
HP,BR,130
HD,J,158
KM,CC,48
EO,EP,34
EC,HZ,968
FV,BR,672
HJ,JQ,269
HK,FV,365
BW,DN,473
IJ,CS,893
I,HR,469
HF,HI,292
GK,AO,880
ER,AN,787
KK,IU,625
JE,GJ,694
I,EI,463
T,HN,941
IO,BS,836
EN,V,294
KN,BQ,848
FN,V,234
DS,AM,788
FN,EW,217
FT,ET,285
EX,EZ,291
JE,AM,402
DG,FY,733
N,R,273
ET,AM,790
FE,Y,222
KK,KB,78
JJ,AC,763
EY,GN,293
N,V,744
ET,BQ,548
DP,IP,32
BR,AN,99
JX,HH,863
EV,AK,736
BR,GV,184
BD,BQ,971
P,DX,167
HW,DT,926
GA,BH,96
KB,BO,298
HE,FL,258
JN,EY,14
R,ER,526
GT,KM,152
KF,EJ,100
FM,HH,507
GR,CV,478
GF,HV,191
DK,D,77
R,KH,41
EF,KK,403
GY,HG,416
FB,IY,368
AX,GW,562
IW,JP,122
JN,V,992
HJ,BW,569
CD,C,772
HR,IJ,562
IB,EX,457
AN,DL,290
BC,IY,108
FI,AE,800
EB,HC,700
DB,KC,870
DM,HL,176
JN,BL,109
CK,IM,644
IX,CJ,400
EU,GB,126
W,JM,594
JA,GH,96
HF,W,50
CD,DA,942
AZ,BO,105
JK,GF,590
DQ,JL,251
EG,EZ,561
JJ,EV,269
BU,CI,780
EZ,EN,136
IZ,GL,376
JK,W,728
GB,HF,218
EU,HR,44
KD,FU,23
CC,BM,764
P,KH,352
BQ,EQ,173
HF,HO,767
IL,FV,47
JS,AK,620
KI,EV,154
HC,BW,79
J,KI,395
HP,IG,821
JA,DR,804
EQ,JD,945
GU,EH,496
HJ,AA,38
JR,IB,503
JD,HL,65
FJ,DC,624
BX,FM,420
Y,CQ,905
JI,EO,413
BS,JZ,542
DS,IG,156
GQ,HK,543
GF,AG,213
EL,IB,113
FT,FP,839
CS,FD,313
ID,HG,881
JA,CA,753
JU,HN,66
CV,FG,19
BE,HI,361
BV,I,675
EO,DF,423
ID,EB,181
HD,JE,134
GV,CN,513
CP,DL,712
JT,AE,624
DG,JC,967
P,ID,499
H,BE,765
IZ,JK,998
DR,DZ,416
AP,AV,501
JS,BO,152
GB,JN,455
FU,HI,929
EU,DP,934
FZ,AC,606
BO,CR,804
FV,BC,431
AG,O,497
CA,FB,427
FQ,CS,327
JW,W,951
CI,JU,67
GC,KM,941
U,FL,455
DW,GW,722
KB,AW,567
GZ,KK,50
AZ,AE,198
DL,N,789
CV,IC,361
DX,FI,550
GA,EB,620
FN,HV,869
HZ,KC,164
BM,EQ,852
JV,BN,474
IF,S,254
CG,BY,599
GN,DT,697
GQ,HY,566
DQ,DW,751
GP,CI,685
BE,KB,446
AE,BJ,796
HV,IV,291
FT,GM,128
CF,CJ,483
GP,HJ,160
BH,AX,135
CQ,BM,818
CM,FO,661
AA,EC,30
CF,BY,12
FD,GZ,34
BI,DT,791
GX,HY,743
KC,JO,123
GW,KC,456
DP,GY,546
JT,KE,455
HE,BH,519
CG,IU,289
FI,GW,480
JI,CI,804
BF,X,582
AU,BT,333
JV,HB,400
JQ,JV,775
IH,HQ,471
IE,BA,106
AO,EE,446
HC,BN,280
FE,FB,899
JW,JI,397
CX,BP,624
IA,HF,405
AQ,FH,410
IM,HQ,192
EP,KL,933
KC,BA,473
CD,EY,851
JR,BJ,451
DI,U,898
BX,KE,489
KL,HT,445
KM,BY,37
FR,EX,552
D,CJ,49
FX,IT,105
BF,IG,465
O,BS,514
IH,FB,710
KB,KD,562
CN,Z,485
DT,GB,109
IG,FI,639
IX,CU,806
HN,HZ,917
GI,BU,81
DM,EU,677
AX,AH,346
FU,EP,266
BF,CJ,904
CD,FD,58
KI,IE,678
FY,GL,94
AF,DR,67
FJ,ET,180
FL,KA,896
EX,BX,780
IH,BY,862
FS,AT,849
ES,CV,907
EX,IE,909
GI,F,902
D,CC,813
AH,CG,999
AR,IE,628
DT,BQ,446
DG,CJ,637
A,EO,10
BW,BE,414
IQ,HH,723
HG,KN,740
DF,BH,264
EW,KK,186
IT,AB,116
HF,JC,80
GH,AO,605
EE,DF,431
GR,GD,421
DZ,IB,93
ET,CB,893
AD,AJ,576
HF,FK,685
P,BL,574
AW,GC,200
AD,JL,511
JO,HG,14
EP,DT,880
BA,JP,641
DV,FR,52
CB,KB,285
EF,JL,712
CA,P,926
R,GS,167
IU,ED,718
BP,DZ,274
HC,GL,532
JH,IG,498
BK,B,45
A,FA,731
KF,KA,748
IK,AC,612
DF,JW,702
IE,HP,623
BT,EX,354
FW,HZ,122
IK,A,475
JH,BV,223
JB,JF,203
EI,E,670
DQ,CR,667
GV,GK,423
EC,FW,242
IU,DI,70
FP,FJ,113
JL,AL,570
IH,U,573
KA,AT,424
FM,AB,851
BH,II,856
CP,BL,918
JC,GR,161
GG,GD,487
EQ,HD,666
CJ,DI,913
J,I,675
A,CF,61
JR,BB,355
FC,J,721
GH,FU,511
GQ,AZ,47
HE,CV,975
AQ,IH,269
BA,BD,10
KG,EI,403
FC,JI,179
AT,CC,868
IG,J,376
BS,HY,101
BY,KC,42
JD,AM,165
BU,JT,783
AN,BN,266
GS,FT,707
DV,GG,68
DY,JB,883
AF,CP,394
KA,GT,551
IO,GK,283
HD,FL,140
IK,EW,255
CH,FF,853
CK,EE,23
GO,BM,383
EE,CT,19
BM,CX,379
FH,JJ,501
JV,HA,66
AQ,EK,337
GY,JC,418
AS,KN,774
JQ,IU,487
FF,BF,250
F,GW,55
FJ,IE,328
CY,DQ,957
DB,CV,508
GZ,FB,645
KG,BJ,821
JO,KN,911
JD,AJ,370
ET,FC,451
CV,HA,709
AR,KE,914
JJ,CR,267
AU,DM,604
HS,BM,537
CH,GD,153
EQ,GC,770
IB,KM,938
AO,EL,694
CI,FK,304
IB,EP,185
EJ,ET,895
FP,GZ,367
HI,BU,211
BJ,JG,33
JB,L,359
GB,BL,361
HV,BP,722
HE,DR,403
EB,EW,472
AF,GC,945
CX,FD,785
EA,BE,759
ES,AL,603
FY,FV,966
JR,FQ,167
HJ,JK,986
CY,IB,422
FJ,BD,784
J,HY,109
IQ,IR,327
DO,AK,287
BU,CB,788
FK,IY,598
HY,ED,475
KN,DL,991
G,J,461
FO,EP,944
BW,EN,136
AK,FQ,996
DR,FX,546
AV,JO,871
GN,CK,903
Y,KL,628
GC,JL,927
DP,FK,886
GE,HE,34
AG,HP,12
KK,FW,533
U,FD,205
CS,BO,447
AS,CH,640
AE,GQ,419
A,DB,686
BT,DG,424
GE,KJ,22
EP,GE,407
CG,CO,939
AN,FX,746
FJ,JE,672
FA,IZ,905
AR,IG,281
EB,BX,364
FK,AG,118
IO,DJ,735
FN,BA,742
BY,EG,127
BQ,AN,134
M,KB,131
EM,AB,35
IB,JG,666
KF,GP,975
ID,CB,163
EV,IV,723
IC,P,55
BY,AK,984
Y,EL,926
JU,FM,721
JM,V,145
IP,L,369
DF,JK,118
JF,FH,19
BI,GJ,981
AA,E,982
DR,IK,699
FM,FH,867
HO,JI,733
FS,ED,138
BP,FJ,841
IA,BA,290
HT,X,679
CM,CS,137
HF,AM,872
EJ,EH,560
X,EL,241
KC,IK,546
CQ,HO,798
IP,KD,816
GC,JB,343
IC,BY,623
BC,CJ,356
Q,GN,786
AL,Q,942
AB,AE,44
HI,HR,594
KN,AJ,444
DM,JR,295
AA,FQ,120
DR,EU,597
IF,HR,419
EG,BH,977
AR,DG,242
HM,E,173
HA,JU,895
IF,CD,563
KM,CF,368
JF,ED,896
IE,O,224
EO,EX,79
IR,I,376
HO,CP,777
FI,AW,162
CK,IT,84
GM,AI,277
GN,BG,213
F,AU,255
JS,HK,246
AS,CF,643
U,FZ,411
IF,HX,772
JB,DR,93
BC,EU,665
IP,EA,750
IS,EO,479
IB,IX,966
FY,HZ,437
CP,BY,935
IO,CP,480
A,BZ,542
HM,FR,928
BJ,BD,808
JX,IC,453
IV,H,116
CY,JA,977
BD,DE,953
Z,KI,815
EI,AK,323
Y,EN,809
IB,JL,630
CQ,D,346
BF,JG,655
AP,FO,839
IJ,FU,136
FJ,HP,266
W,BO,571
DG,BA,67
BW,EV,819
DO,EJ,654
BL,HJ,535
DG,FS,871
CU,GF,131
JM,BV,127
HN,IB,797
CV,KI,188
BV,AX,126
BP,EO,381
GY,HM,445
AG,F,896
CS,AN,733
EA,AB,232
HX,DV,924
DZ,IL,331
EX,EF,327
JE,S,455
U,F,977
JH,JN,213
BD,CL,714
GH,JL,590
JX,HJ,536
KD,BJ,842
GN,KN,524
JL,AY,226
AP,EL,242
JS,I,668
JR,GV,758
CA,CX,707
HL,DC,885
IS,IJ,945
FV,AC,542
GN,DC,415
AV,JS,90
EG,HB,911
BA,BF,132
JN,CY,831
F,V,660
FL,IZ,825
ES,HH,579
GJ,Y,157
CM,EX,218
IY,GC,303
KA,EE,778
IH,AD,979
HG,CU,196
HA,W,859
O,B,928
IC,JW,587
AD,JV,276
GT,AX,517
IH,HT,960
KB,FQ,180
CJ,IF,699
JE,GY,729
JA,JK,118
KG,KD,555
BN,GI,318
GN,BL,924
JQ,HR,625
S,EN,254
GU,N,613
KK,EM,243
KM,P,905
CU,AJ,840
FP,EN,196
GZ,I,33
DA,AW,610
BW,EP,320
GM,HV,224
EM,HT,227
KD,DD,536
IU,HM,530
GS,IU,787
BE,EN,979
S,HX,771
DQ,JQ,276
CP,GY,115
DS,JK,734
IZ,AW,141
S,HE,149
HO,KK,336
EX,GT,230
DX,CN,641
AP,AY,706
AX,JM,905
GE,BU,876
BM,AY,477
HM,DI,577
FY,FI,636
FV,BK,501
FF,JH,525
AR,GY,50
DM,CZ,345
BI,HD,835
GB,GO,546
IB,CN,495
JR,DL,143
CN,DS,390
IX,AT,595
IR,FA,423
IR,DM,613
HJ,CM,858
AY,JV,516
GF,KK,922
BW,G,742
AC,BN,407
JG,IP,448
GZ,Z,924
X,CO,445
FA,Y,659
BJ,FS,490
IH,GB,413
KD,IE,493
KB,V,604
JS,T,595
JE,V,835
V,DB,613
E,BA,49
X,IT,689
GO,HC,656
FR,KF,428
KA,KD,938
IR,CN,197
GB,FP,762
EL,BV,989
ID,AV,699
AN,N,675
DJ,IT,624
Z,GE,432
HQ,CR,675
FQ,BX,371
FU,DK,84
CP,CI,355
IQ,EB,234
AD,KE,971
CD,FX,814
DI,FD,370
GD,DP,759
DK,KI,429
BO,KC,313
HM,AB,668
AW,L,434
GI,HA,520
GT,EJ,873
DF,HL,426
HN,FB,273
DH,HT,382
CX,JU,979
HR,H,759
DO,CR,787
FD,BD,778
DJ,EO,566
DR,HQ,547
JI,JR,425
EB,GL,875
FE,FM,985
BM,Z,283
G,HV,75
DP,HG,184
EV,X,554
IP,FB,832
AW,FD,443
HC,GZ,719
DZ,BA,924
CD,T,889
FF,FK,885
GZ,JA,837
HN,KC,83
BM,FD,916
AK,BQ,485
HS,EL,790
CD,KM,372
ER,T,747
IU,FN,964
GW,AN,600
EW,GQ,403
HM,JH,409
EW,BV,25
JJ,IZ,442
GL,JS,165
EF,CO,692
EY,IN,836
CW,IE,461
GF,IJ,696
DX,HS,307
JS,DO,382
KG,II,964
ID,AG,481
CM,EJ,507
HC,AE,363
JO,FI,602
HF,FG,885
AC,GG,683
EB,ED,967
DY,DK,539
HT,HS,374
DA,DP,156
JB,H,879
GQ,ET,903
IO,CF,810
BI,HW,743
IF,DZ,926
HO,IM,729
FQ,X,424
FT,AC,135
GP,GI,615
KH,ES,120
FT,CP,490
DF,AU,421
EB,B,69
FH,EO,926
IJ,AD,365
L,KE,467
ES,GB,650
P,JU,166
ID,IV,754
EI,FR,517
KN,JS,368
Y,IU,407
AJ,DU,425
GW,CN,968
BU,DK,893
IC,CT,634
KE,KG,790
FE,CR,349
GW,CS,30
I,JR,616
GM,GJ,952
JL,EC,562
GK,FH,116
HY,BF,582
BM,BY,484
JX,IA,644
S,HM,431
FX,GK,893
AG,CE,765
CO,HU,568
FX,AB,813
FL,CC,153
FU,GM,318
DP,JX,431
HO,HJ,834
AG,FF,144
IW,JJ,562
W,FM,560
DB,HD,458
Y,IQ,355
DL,FZ,851
JA,U,449
GJ,AH,885
CG,BF,57
AS,FD,378
CT,AD,351
JM,KA,198
DJ,CE,792
HN,GY,380
HX,JM,415
Y,EX,221
BB,N,890
FT,R,403
ET,AK,11
JA,HU,760
O,U,985
IQ,KG,563
HD,JQ,885
AC,EF,742
DT,G,912
CV,CB,339
HF,IN,486
EJ,GV,252
BF,JC,89
EK,HT,376
EJ,E,985
JE,BA,151
CT,CO,736
GA,GQ,301
EZ,JH,870
AE,HZ,660
FQ,CB,125
KH,AF,599
HF,IW,578
BQ,HB,322
HW,CH,230
AP,CV,79
AO,JK,201
AB,IP,956
CW,AA,495
EP,AL,276
K,AK,724
J,R,437
GD,GW,889
EA,CH,537
KL,GQ,606
FF,KI,363
IM,D,433
J,FU,700
JW,EC,248
FL,BP,762
GS,BD,998
HS,IK,219
JX,JK,535
DE,BC,911
IL,GH,830
HQ,DW,331
AY,DW,239
U,EB,481
E,BL,583
AY,EH,243
BQ,BS,613
EV,GS,744
S,BG,104
EE,HB,182
EY,CS,857
M,AF,257
X,DI,457
IB,HU,203
HE,C,251
JB,JU,516
ED,AN,87
KI,AX,615
FD,IE,804
CE,EO,620
AI,JN,66
GN,EC,272
IT,KC,274
DH,KL,197
GH,BX,36
GQ,GP,198
S,KB,624
BV,GA,100
AD,JU,329
CE,BS,711
KJ,GB,205
DN,CX,149
IX,HM,777
JV,HO,377
JI,AN,880
GN,GJ,496
JL,CA,767
HW,Y,792
Z,GV,438
DP,DF,632
BU,GG,591
AJ,JU,803
GE,EZ,318
BK,JH,616
U,EQ,249
FP,CN,840
CT,R,696
GW,FN,578
FK,FA,803
IG,JI,760
X,FT,734
FG,E,953
U,ET,614
AR,CW,928
FY,CZ,513
GG,DN,664
CC,GI,299
FJ,KE,242
FQ,DF,427
HK,AP,319
JH,HR,681
AR,CM,312
CZ,FC,994
DT,BJ,606
BF,JR,168
AP,CJ,177
AU,AO,305
JJ,HP,56
DH,EW,879
IW,FN,151
